Date/Time,Year,Month,Day,Time,Windspeed,UV_080m,,,,,,,,,,,,,,,,,,,,,
1/12/2009 15:00,2009,1,12,15:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
1/12/2009 16:00,2009,1,12,16:00,61,27.26944,,,,,,,,,,,,,,,,,,,,,
1/12/2009 17:00,2009,1,12,17:00,59,26.37536,,,,,,,,,,,,,,,,,,,,,
1/12/2009 18:00,2009,1,12,18:00,57,25.48128,,,,,,,,,,,,,,,,,,,,,
1/12/2009 19:00,2009,1,12,19:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/12/2009 20:00,2009,1,12,20:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
1/12/2009 21:00,2009,1,12,21:00,72,32.18688,,,,,,,,,,,,,,,,,,,,,
1/12/2009 22:00,2009,1,12,22:00,54,24.14016,,,,,,,,,,,,,,,,,,,,,
1/12/2009 23:00,2009,1,12,23:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/13/2009 0:00,2009,1,13,0:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/13/2009 1:00,2009,1,13,1:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/13/2009 2:00,2009,1,13,2:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/13/2009 3:00,2009,1,13,3:00,69,30.84576,,,,,,,,,,,,,,,,,,,,,
1/13/2009 4:00,2009,1,13,4:00,69,30.84576,,,,,,,,,,,,,,,,,,,,,
1/13/2009 5:00,2009,1,13,5:00,54,24.14016,,,,,,,,,,,,,,,,,,,,,
1/13/2009 6:00,2009,1,13,6:00,59,26.37536,,,,,,,,,,,,,,,,,,,,,
1/13/2009 7:00,2009,1,13,7:00,52,23.24608,,,,,,,,,,,,,,,,,,,,,
1/13/2009 8:00,2009,1,13,8:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/13/2009 9:00,2009,1,13,9:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
1/13/2009 10:00,2009,1,13,10:00,54,24.14016,,,,,,,,,,,,,,,,,,,,,
1/13/2009 11:00,2009,1,13,11:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/13/2009 12:00,2009,1,13,12:00,28,12.51712,,,,,,,,,,,,,,,,,,,,,
1/13/2009 13:00,2009,1,13,13:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
1/13/2009 14:00,2009,1,13,14:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/13/2009 15:00,2009,1,13,15:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/13/2009 16:00,2009,1,13,16:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/13/2009 17:00,2009,1,13,17:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
1/13/2009 18:00,2009,1,13,18:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
1/13/2009 19:00,2009,1,13,19:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
1/13/2009 20:00,2009,1,13,20:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
1/13/2009 21:00,2009,1,13,21:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
1/13/2009 22:00,2009,1,13,22:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
1/13/2009 23:00,2009,1,13,23:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
1/14/2009 0:00,2009,1,14,0:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
1/14/2009 1:00,2009,1,14,1:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
1/14/2009 2:00,2009,1,14,2:00,0,0,,,,,,,,,,,,,,,,,,,,,
1/14/2009 3:00,2009,1,14,3:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
1/14/2009 4:00,2009,1,14,4:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
1/14/2009 5:00,2009,1,14,5:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
1/14/2009 6:00,2009,1,14,6:00,6,2.68224,,,,,,,,,,,,,,,,,,,,,
1/14/2009 7:00,2009,1,14,7:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
1/14/2009 8:00,2009,1,14,8:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
1/14/2009 9:00,2009,1,14,9:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
1/14/2009 10:00,2009,1,14,10:00,6,2.68224,,,,,,,,,,,,,,,,,,,,,
1/14/2009 11:00,2009,1,14,11:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
1/14/2009 12:00,2009,1,14,12:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
1/14/2009 13:00,2009,1,14,13:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
1/14/2009 14:00,2009,1,14,14:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
1/14/2009 15:00,2009,1,14,15:00,6,2.68224,,,,,,,,,,,,,,,,,,,,,
1/14/2009 16:00,2009,1,14,16:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
1/14/2009 17:00,2009,1,14,17:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
1/14/2009 18:00,2009,1,14,18:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
1/14/2009 19:00,2009,1,14,19:00,6,2.68224,,,,,,,,,,,,,,,,,,,,,
1/14/2009 20:00,2009,1,14,20:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
1/14/2009 21:00,2009,1,14,21:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
1/14/2009 22:00,2009,1,14,22:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
1/14/2009 23:00,2009,1,14,23:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
1/15/2009 0:00,2009,1,15,0:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
1/15/2009 1:00,2009,1,15,1:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
1/15/2009 2:00,2009,1,15,2:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
1/15/2009 3:00,2009,1,15,3:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/15/2009 4:00,2009,1,15,4:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/15/2009 5:00,2009,1,15,5:00,28,12.51712,,,,,,,,,,,,,,,,,,,,,
1/15/2009 6:00,2009,1,15,6:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/15/2009 7:00,2009,1,15,7:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
1/15/2009 8:00,2009,1,15,8:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/15/2009 9:00,2009,1,15,9:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/15/2009 10:00,2009,1,15,10:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
1/15/2009 11:00,2009,1,15,11:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/15/2009 12:00,2009,1,15,12:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
1/15/2009 13:00,2009,1,15,13:00,41,18.32864,,,,,,,,,,,,,,,,,,,,,
1/15/2009 14:00,2009,1,15,14:00,57,25.48128,,,,,,,,,,,,,,,,,,,,,
1/15/2009 15:00,2009,1,15,15:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
1/15/2009 16:00,2009,1,15,16:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/15/2009 17:00,2009,1,15,17:00,44,19.66976,,,,,,,,,,,,,,,,,,,,,
1/15/2009 18:00,2009,1,15,18:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
1/15/2009 19:00,2009,1,15,19:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
1/15/2009 20:00,2009,1,15,20:00,44,19.66976,,,,,,,,,,,,,,,,,,,,,
1/15/2009 21:00,2009,1,15,21:00,50,22.352,,,,,,,,,,,,,,,,,,,,,
1/15/2009 22:00,2009,1,15,22:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
1/15/2009 23:00,2009,1,15,23:00,56,25.03424,,,,,,,,,,,,,,,,,,,,,
1/16/2009 0:00,2009,1,16,0:00,52,23.24608,,,,,,,,,,,,,,,,,,,,,
1/16/2009 1:00,2009,1,16,1:00,63,28.16352,,,,,,,,,,,,,,,,,,,,,
1/16/2009 2:00,2009,1,16,2:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
1/16/2009 3:00,2009,1,16,3:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/16/2009 4:00,2009,1,16,4:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
1/16/2009 5:00,2009,1,16,5:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/16/2009 6:00,2009,1,16,6:00,50,22.352,,,,,,,,,,,,,,,,,,,,,
1/16/2009 7:00,2009,1,16,7:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/16/2009 8:00,2009,1,16,8:00,48,21.45792,,,,,,,,,,,,,,,,,,,,,
1/16/2009 9:00,2009,1,16,9:00,41,18.32864,,,,,,,,,,,,,,,,,,,,,
1/16/2009 10:00,2009,1,16,10:00,52,23.24608,,,,,,,,,,,,,,,,,,,,,
1/16/2009 11:00,2009,1,16,11:00,57,25.48128,,,,,,,,,,,,,,,,,,,,,
1/16/2009 12:00,2009,1,16,12:00,56,25.03424,,,,,,,,,,,,,,,,,,,,,
1/16/2009 13:00,2009,1,16,13:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
1/16/2009 14:00,2009,1,16,14:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/16/2009 15:00,2009,1,16,15:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/16/2009 16:00,2009,1,16,16:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
1/16/2009 17:00,2009,1,16,17:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/16/2009 18:00,2009,1,16,18:00,41,18.32864,,,,,,,,,,,,,,,,,,,,,
1/16/2009 19:00,2009,1,16,19:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/16/2009 20:00,2009,1,16,20:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/16/2009 21:00,2009,1,16,21:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/16/2009 22:00,2009,1,16,22:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/16/2009 23:00,2009,1,16,23:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
1/17/2009 0:00,2009,1,17,0:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/17/2009 1:00,2009,1,17,1:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/17/2009 2:00,2009,1,17,2:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
1/17/2009 3:00,2009,1,17,3:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
1/17/2009 4:00,2009,1,17,4:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/17/2009 5:00,2009,1,17,5:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/17/2009 6:00,2009,1,17,6:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
1/17/2009 7:00,2009,1,17,7:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
1/17/2009 8:00,2009,1,17,8:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
1/17/2009 9:00,2009,1,17,9:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
1/17/2009 10:00,2009,1,17,10:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/17/2009 11:00,2009,1,17,11:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
1/17/2009 12:00,2009,1,17,12:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/17/2009 13:00,2009,1,17,13:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/17/2009 14:00,2009,1,17,14:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/17/2009 15:00,2009,1,17,15:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/17/2009 16:00,2009,1,17,16:00,44,19.66976,,,,,,,,,,,,,,,,,,,,,
1/17/2009 17:00,2009,1,17,17:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/17/2009 18:00,2009,1,17,18:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/17/2009 19:00,2009,1,17,19:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
1/17/2009 20:00,2009,1,17,20:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/17/2009 21:00,2009,1,17,21:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/17/2009 22:00,2009,1,17,22:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/17/2009 23:00,2009,1,17,23:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
1/18/2009 0:00,2009,1,18,0:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/18/2009 1:00,2009,1,18,1:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/18/2009 2:00,2009,1,18,2:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/18/2009 3:00,2009,1,18,3:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/18/2009 4:00,2009,1,18,4:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/18/2009 5:00,2009,1,18,5:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/18/2009 6:00,2009,1,18,6:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
1/18/2009 7:00,2009,1,18,7:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/18/2009 8:00,2009,1,18,8:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/18/2009 9:00,2009,1,18,9:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/18/2009 10:00,2009,1,18,10:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/18/2009 11:00,2009,1,18,11:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/18/2009 12:00,2009,1,18,12:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/18/2009 13:00,2009,1,18,13:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/18/2009 14:00,2009,1,18,14:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/18/2009 15:00,2009,1,18,15:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/18/2009 16:00,2009,1,18,16:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/18/2009 17:00,2009,1,18,17:00,28,12.51712,,,,,,,,,,,,,,,,,,,,,
1/18/2009 18:00,2009,1,18,18:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/18/2009 19:00,2009,1,18,19:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/18/2009 20:00,2009,1,18,20:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/18/2009 21:00,2009,1,18,21:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/18/2009 22:00,2009,1,18,22:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/18/2009 23:00,2009,1,18,23:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
1/19/2009 0:00,2009,1,19,0:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
1/19/2009 1:00,2009,1,19,1:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/19/2009 2:00,2009,1,19,2:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/19/2009 3:00,2009,1,19,3:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
1/19/2009 4:00,2009,1,19,4:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/19/2009 5:00,2009,1,19,5:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/19/2009 6:00,2009,1,19,6:00,28,12.51712,,,,,,,,,,,,,,,,,,,,,
1/19/2009 7:00,2009,1,19,7:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
1/19/2009 8:00,2009,1,19,8:00,41,18.32864,,,,,,,,,,,,,,,,,,,,,
1/19/2009 9:00,2009,1,19,9:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/19/2009 10:00,2009,1,19,10:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
1/19/2009 11:00,2009,1,19,11:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/19/2009 12:00,2009,1,19,12:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/19/2009 13:00,2009,1,19,13:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
1/19/2009 14:00,2009,1,19,14:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/19/2009 15:00,2009,1,19,15:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
1/19/2009 16:00,2009,1,19,16:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
1/19/2009 17:00,2009,1,19,17:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/19/2009 18:00,2009,1,19,18:00,28,12.51712,,,,,,,,,,,,,,,,,,,,,
1/19/2009 19:00,2009,1,19,19:00,28,12.51712,,,,,,,,,,,,,,,,,,,,,
1/19/2009 20:00,2009,1,19,20:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
1/19/2009 21:00,2009,1,19,21:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/19/2009 22:00,2009,1,19,22:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
1/19/2009 23:00,2009,1,19,23:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/20/2009 0:00,2009,1,20,0:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
1/20/2009 1:00,2009,1,20,1:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/20/2009 2:00,2009,1,20,2:00,28,12.51712,,,,,,,,,,,,,,,,,,,,,
1/20/2009 3:00,2009,1,20,3:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/20/2009 4:00,2009,1,20,4:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/20/2009 5:00,2009,1,20,5:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/20/2009 6:00,2009,1,20,6:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/20/2009 7:00,2009,1,20,7:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/20/2009 8:00,2009,1,20,8:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/20/2009 9:00,2009,1,20,9:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/20/2009 10:00,2009,1,20,10:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
1/20/2009 11:00,2009,1,20,11:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/20/2009 12:00,2009,1,20,12:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
1/20/2009 13:00,2009,1,20,13:00,28,12.51712,,,,,,,,,,,,,,,,,,,,,
1/20/2009 14:00,2009,1,20,14:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
1/20/2009 15:00,2009,1,20,15:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/20/2009 16:00,2009,1,20,16:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/20/2009 17:00,2009,1,20,17:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/20/2009 18:00,2009,1,20,18:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/20/2009 19:00,2009,1,20,19:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/20/2009 20:00,2009,1,20,20:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/20/2009 21:00,2009,1,20,21:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
1/20/2009 22:00,2009,1,20,22:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/20/2009 23:00,2009,1,20,23:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/21/2009 0:00,2009,1,21,0:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/21/2009 1:00,2009,1,21,1:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/21/2009 2:00,2009,1,21,2:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
1/21/2009 3:00,2009,1,21,3:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/21/2009 4:00,2009,1,21,4:00,33,14.75232,,,,,,,,,,,,,,,,,,,,,
1/21/2009 5:00,2009,1,21,5:00,28,12.51712,,,,,,,,,,,,,,,,,,,,,
1/21/2009 6:00,2009,1,21,6:00,44,19.66976,,,,,,,,,,,,,,,,,,,,,
1/21/2009 7:00,2009,1,21,7:00,48,21.45792,,,,,,,,,,,,,,,,,,,,,
1/21/2009 8:00,2009,1,21,8:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/21/2009 9:00,2009,1,21,9:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/21/2009 10:00,2009,1,21,10:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/21/2009 11:00,2009,1,21,11:00,50,22.352,,,,,,,,,,,,,,,,,,,,,
1/21/2009 12:00,2009,1,21,12:00,46,20.56384,,,,,,,,,,,,,,,,,,,,,
1/21/2009 13:00,2009,1,21,13:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/21/2009 14:00,2009,1,21,14:00,44,19.66976,,,,,,,,,,,,,,,,,,,,,
1/21/2009 15:00,2009,1,21,15:00,52,23.24608,,,,,,,,,,,,,,,,,,,,,
1/21/2009 16:00,2009,1,21,16:00,57,25.48128,,,,,,,,,,,,,,,,,,,,,
1/21/2009 17:00,2009,1,21,17:00,52,23.24608,,,,,,,,,,,,,,,,,,,,,
1/21/2009 18:00,2009,1,21,18:00,41,18.32864,,,,,,,,,,,,,,,,,,,,,
1/21/2009 19:00,2009,1,21,19:00,50,22.352,,,,,,,,,,,,,,,,,,,,,
1/21/2009 20:00,2009,1,21,20:00,44,19.66976,,,,,,,,,,,,,,,,,,,,,
1/21/2009 21:00,2009,1,21,21:00,37,16.54048,,,,,,,,,,,,,,,,,,,,,
1/21/2009 22:00,2009,1,21,22:00,15,6.7056,,,,,,,,,,,,,,,,,,,,,
1/21/2009 23:00,2009,1,21,23:00,39,17.43456,,,,,,,,,,,,,,,,,,,,,
1/22/2009 0:00,2009,1,22,0:00,48,21.45792,,,,,,,,,,,,,,,,,,,,,
1/22/2009 1:00,2009,1,22,1:00,43,19.22272,,,,,,,,,,,,,,,,,,,,,
1/22/2009 2:00,2009,1,22,2:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
1/22/2009 3:00,2009,1,22,3:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/22/2009 4:00,2009,1,22,4:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/22/2009 5:00,2009,1,22,5:00,35,15.6464,,,,,,,,,,,,,,,,,,,,,
1/22/2009 6:00,2009,1,22,6:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
1/22/2009 7:00,2009,1,22,7:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/22/2009 8:00,2009,1,22,8:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/22/2009 9:00,2009,1,22,9:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/22/2009 10:00,2009,1,22,10:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
1/22/2009 11:00,2009,1,22,11:00,28,12.51712,,,,,,,,,,,,,,,,,,,,,
1/22/2009 12:00,2009,1,22,12:00,28,12.51712,,,,,,,,,,,,,,,,,,,,,
1/22/2009 13:00,2009,1,22,13:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/22/2009 14:00,2009,1,22,14:00,32,14.30528,,,,,,,,,,,,,,,,,,,,,
1/22/2009 15:00,2009,1,22,15:00,28,12.51712,,,,,,,,,,,,,,,,,,,,,
1/22/2009 16:00,2009,1,22,16:00,26,11.62304,,,,,,,,,,,,,,,,,,,,,
1/22/2009 17:00,2009,1,22,17:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/22/2009 18:00,2009,1,22,18:00,30,13.4112,,,,,,,,,,,,,,,,,,,,,
1/22/2009 19:00,2009,1,22,19:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/22/2009 20:00,2009,1,22,20:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
1/22/2009 21:00,2009,1,22,21:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
1/22/2009 22:00,2009,1,22,22:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
1/22/2009 23:00,2009,1,22,23:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
1/23/2009 0:00,2009,1,23,0:00,19,8.49376,,,,,,,,,,,,,,,,,,,,,
1/23/2009 1:00,2009,1,23,1:00,24,10.72896,,,,,,,,,,,,,,,,,,,,,
1/23/2009 2:00,2009,1,23,2:00,22,9.83488,,,,,,,,,,,,,,,,,,,,,
1/23/2009 3:00,2009,1,23,3:00,20,8.9408,,,,,,,,,,,,,,,,,,,,,
1/23/2009 4:00,2009,1,23,4:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
1/23/2009 5:00,2009,1,23,5:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
1/23/2009 6:00,2009,1,23,6:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
1/23/2009 7:00,2009,1,23,7:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
1/23/2009 8:00,2009,1,23,8:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
1/23/2009 9:00,2009,1,23,9:00,0,0,,,,,,,,,,,,,,,,,,,,,
1/23/2009 10:00,2009,1,23,10:00,6,2.68224,,,,,,,,,,,,,,,,,,,,,
1/23/2009 11:00,2009,1,23,11:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
1/23/2009 12:00,2009,1,23,12:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
1/23/2009 13:00,2009,1,23,13:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
1/23/2009 14:00,2009,1,23,14:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
1/23/2009 15:00,2009,1,23,15:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
1/23/2009 16:00,2009,1,23,16:00,17,7.59968,,,,,,,,,,,,,,,,,,,,,
1/23/2009 17:00,2009,1,23,17:00,13,5.81152,,,,,,,,,,,,,,,,,,,,,
1/23/2009 18:00,2009,1,23,18:00,11,4.91744,,,,,,,,,,,,,,,,,,,,,
1/23/2009 19:00,2009,1,23,19:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
1/23/2009 20:00,2009,1,23,20:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
1/23/2009 21:00,2009,1,23,21:00,0,0,,,,,,,,,,,,,,,,,,,,,
1/23/2009 22:00,2009,1,23,22:00,6,2.68224,,,,,,,,,,,,,,,,,,,,,
1/23/2009 23:00,2009,1,23,23:00,7,3.12928,,,,,,,,,,,,,,,,,,,,,
1/24/2009 0:00,2009,1,24,0:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
1/24/2009 1:00,2009,1,24,1:00,9,4.02336,,,,,,,,,,,,,,,,,,,,,
1/24/2009 2:00,2009,1,24,2:00,0,0,,,,,,,,,,,,,,,,,,,,,
1/24/2009 3:00,2009,1,24,3:00,0,0,,,,,,,,,,,,,,,,,,,,,
1/24/2009 4:00,2009,1,24,4:00,0,0,,,,,,,,,,,,,,,,,,,,,
1/24/2009 5:00,2009,1,24,5:00,4,1.78816,,,,,,,,,,,,,,,,,,,,,
